Variable,Region,Sector,Qualifier,Year,Value
p,SouthAsia,a_Extraction,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_Extraction,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_Extraction,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_Extraction,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_Extraction,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_Extraction,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_Extraction,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_Extraction,c_OthService,1,1.000000000E+00
p,SouthAsia,a_Extraction,c_OthService,2,1.000000000E+00
p,SouthAsia,a_Extraction,c_OthService,3,1.000000000E+00
p,SouthAsia,a_Extraction,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_Extraction,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_Extraction,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_Extraction,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_Extraction,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_Extraction,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_Extraction,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_Extraction,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_Extraction,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_Extraction,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_Extraction,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_Extraction,c_Util_Cons,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Crops,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Crops,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Crops,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_HeavyMnfc,1,9.868605153E-01
p,SouthAsia,a_HeavyMnfc,c_HeavyMnfc,2,9.868604960E-01
p,SouthAsia,a_HeavyMnfc,c_HeavyMnfc,3,1.480290744E+00
p,SouthAsia,a_HeavyMnfc,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_OthService,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_OthService,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_OthService,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_HeavyMnfc,c_Util_Cons,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Crops,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Crops,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Crops,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_HeavyMnfc,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_HeavyMnfc,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_LightMnfc,1,9.859160257E-01
p,SouthAsia,a_LightMnfc,c_LightMnfc,2,9.859160894E-01
p,SouthAsia,a_LightMnfc,c_LightMnfc,3,1.478874134E+00
p,SouthAsia,a_LightMnfc,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_OthService,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_OthService,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_OthService,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_LightMnfc,c_Util_Cons,3,1.000000000E+00
p,SouthAsia,a_OthService,c_Crops,1,1.000000000E+00
p,SouthAsia,a_OthService,c_Crops,2,1.000000000E+00
p,SouthAsia,a_OthService,c_Crops,3,1.000000000E+00
p,SouthAsia,a_OthService,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_OthService,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_OthService,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_OthService,c_HeavyMnfc,1,1.000000000E+00
p,SouthAsia,a_OthService,c_HeavyMnfc,2,1.000000000E+00
p,SouthAsia,a_OthService,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_OthService,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_OthService,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_OthService,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_OthService,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_OthService,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_OthService,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_OthService,c_OthService,1,9.951516228E-01
p,SouthAsia,a_OthService,c_OthService,2,9.951517243E-01
p,SouthAsia,a_OthService,c_OthService,3,1.492727586E+00
p,SouthAsia,a_OthService,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_OthService,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_OthService,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_OthService,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_OthService,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_OthService,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_OthService,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_OthService,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_OthService,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_OthService,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_OthService,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_OthService,c_Util_Cons,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Crops,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Crops,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Crops,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_HeavyMnfc,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_HeavyMnfc,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_OthService,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_OthService,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_OthService,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_ProcFood,1,9.731889193E-01
p,SouthAsia,a_ProcFood,c_ProcFood,2,9.731890871E-01
p,SouthAsia,a_ProcFood,c_ProcFood,3,1.459783631E+00
p,SouthAsia,a_ProcFood,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_ProcFood,c_Util_Cons,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Crops,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Crops,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Crops,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_HeavyMnfc,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_HeavyMnfc,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_OthService,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_OthService,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_OthService,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_TextWapp,1,9.928904017E-01
p,SouthAsia,a_TextWapp,c_TextWapp,2,9.928903551E-01
p,SouthAsia,a_TextWapp,c_TextWapp,3,1.489335533E+00
p,SouthAsia,a_TextWapp,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_TextWapp,c_Util_Cons,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_Crops,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_Crops,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_Crops,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_HeavyMnfc,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_HeavyMnfc,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_OthService,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_OthService,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_OthService,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_TransComm,c_TransComm,1,9.949175624E-01
p,SouthAsia,a_TransComm,c_TransComm,2,9.949176385E-01
p,SouthAsia,a_TransComm,c_TransComm,3,1.492376458E+00
p,SouthAsia,a_TransComm,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_TransComm,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_TransComm,c_Util_Cons,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_Crops,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_Crops,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_Crops,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_HeavyMnfc,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_HeavyMnfc,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_MeatLstk,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_MeatLstk,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_MeatLstk,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_OthService,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_OthService,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_OthService,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_Util_Cons,c_Util_Cons,1,1.005305815E+00
p,SouthAsia,a_Util_Cons,c_Util_Cons,2,1.005305881E+00
p,SouthAsia,a_Util_Cons,c_Util_Cons,3,1.507958822E+00
p,SouthAsia,a_agricultur,c_Crops,1,1.049871113E+00
p,SouthAsia,a_agricultur,c_Crops,2,1.049871257E+00
p,SouthAsia,a_agricultur,c_Crops,3,1.574806886E+00
p,SouthAsia,a_agricultur,c_Extraction,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_Extraction,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_Extraction,3,1.000000000E+00
p,SouthAsia,a_agricultur,c_HeavyMnfc,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_HeavyMnfc,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_HeavyMnfc,3,1.000000000E+00
p,SouthAsia,a_agricultur,c_LightMnfc,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_LightMnfc,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_LightMnfc,3,1.000000000E+00
p,SouthAsia,a_agricultur,c_MeatLstk,1,9.853843550E-01
p,SouthAsia,a_agricultur,c_MeatLstk,2,9.853844994E-01
p,SouthAsia,a_agricultur,c_MeatLstk,3,1.478076749E+00
p,SouthAsia,a_agricultur,c_OthService,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_OthService,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_OthService,3,1.000000000E+00
p,SouthAsia,a_agricultur,c_ProcFood,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_ProcFood,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_ProcFood,3,1.000000000E+00
p,SouthAsia,a_agricultur,c_TextWapp,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_TextWapp,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_TextWapp,3,1.000000000E+00
p,SouthAsia,a_agricultur,c_TransComm,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_TransComm,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_TransComm,3,1.000000000E+00
p,SouthAsia,a_agricultur,c_Util_Cons,1,1.000000000E+00
p,SouthAsia,a_agricultur,c_Util_Cons,2,1.000000000E+00
p,SouthAsia,a_agricultur,c_Util_Cons,3,1.000000000E+00
pa,EU_28,c_Crops,a_Extraction,1,1.000000000E+00
pa,EU_28,c_Crops,a_Extraction,2,9.999999574E-01
pa,EU_28,c_Crops,a_Extraction,3,1.499999936E+00
pa,EU_28,c_Crops,a_HeavyMnfc,1,1.000000000E+00
pa,EU_28,c_Crops,a_HeavyMnfc,2,9.999999142E-01
pa,EU_28,c_Crops,a_HeavyMnfc,3,1.499999871E+00
pa,EU_28,c_Crops,a_LightMnfc,1,1.000000000E+00
pa,EU_28,c_Crops,a_LightMnfc,2,9.999999569E-01
pa,EU_28,c_Crops,a_LightMnfc,3,1.499999935E+00
pa,EU_28,c_Crops,a_OthService,1,1.000000000E+00
pa,EU_28,c_Crops,a_OthService,2,9.999999541E-01
pa,EU_28,c_Crops,a_OthService,3,1.499999931E+00
pa,EU_28,c_Crops,a_ProcFood,1,1.000000000E+00
pa,EU_28,c_Crops,a_ProcFood,2,9.999999408E-01
pa,EU_28,c_Crops,a_ProcFood,3,1.499999911E+00
pa,EU_28,c_Crops,a_TextWapp,1,1.000000000E+00
pa,EU_28,c_Crops,a_TextWapp,2,9.999999599E-01
pa,EU_28,c_Crops,a_TextWapp,3,1.499999940E+00
pa,EU_28,c_Crops,a_TransComm,1,1.000000000E+00
pa,EU_28,c_Crops,a_TransComm,2,9.999999593E-01
pa,EU_28,c_Crops,a_TransComm,3,1.499999939E+00
pa,EU_28,c_Crops,a_Util_Cons,1,1.000000000E+00
pa,EU_28,c_Crops,a_Util_Cons,2,9.999999706E-01
pa,EU_28,c_Crops,a_Util_Cons,3,1.499999956E+00
pa,EU_28,c_Crops,a_agricultur,1,1.000000000E+00
pa,EU_28,c_Crops,a_agricultur,2,9.999999648E-01
pa,EU_28,c_Crops,a_agricultur,3,1.499999947E+00
pa,EU_28,c_Crops,gov,1,1.000000000E+00
pa,EU_28,c_Crops,gov,2,9.999999544E-01
pa,EU_28,c_Crops,gov,3,1.499999932E+00
pa,EU_28,c_Crops,hhd,1,1.000000000E+00
pa,EU_28,c_Crops,hhd,2,9.999999342E-01
pa,EU_28,c_Crops,hhd,3,1.499999901E+00
pa,EU_28,c_Crops,inv,1,1.000000000E+00
pa,EU_28,c_Crops,inv,2,9.999999505E-01
pa,EU_28,c_Crops,inv,3,1.499999926E+00
pa,EU_28,c_Crops,tmg,1,1.000000000E+00
pa,EU_28,c_Crops,tmg,2,1.000000000E+00
pa,EU_28,c_Crops,tmg,3,1.000000000E+00
pa,EU_28,c_Extraction,a_Extraction,1,1.000000000E+00
pa,EU_28,c_Extraction,a_Extraction,2,1.000000021E+00
pa,EU_28,c_Extraction,a_Extraction,3,1.500000031E+00
pa,EU_28,c_Extraction,a_HeavyMnfc,1,1.000000000E+00
pa,EU_28,c_Extraction,a_HeavyMnfc,2,1.000000011E+00
pa,EU_28,c_Extraction,a_HeavyMnfc,3,1.500000016E+00
pa,EU_28,c_Extraction,a_LightMnfc,1,1.000000000E+00
pa,EU_28,c_Extraction,a_LightMnfc,2,1.000000021E+00
pa,EU_28,c_Extraction,a_LightMnfc,3,1.500000032E+00
pa,EU_28,c_Extraction,a_OthService,1,1.000000000E+00
pa,EU_28,c_Extraction,a_OthService,2,1.000000013E+00
pa,EU_28,c_Extraction,a_OthService,3,1.500000019E+00
pa,EU_28,c_Extraction,a_ProcFood,1,1.000000000E+00
pa,EU_28,c_Extraction,a_ProcFood,2,1.000000017E+00
pa,EU_28,c_Extraction,a_ProcFood,3,1.500000026E+00
pa,EU_28,c_Extraction,a_TextWapp,1,1.000000000E+00
pa,EU_28,c_Extraction,a_TextWapp,2,1.000000010E+00
pa,EU_28,c_Extraction,a_TextWapp,3,1.500000014E+00
pa,EU_28,c_Extraction,a_TransComm,1,1.000000000E+00
pa,EU_28,c_Extraction,a_TransComm,2,1.000000014E+00
pa,EU_28,c_Extraction,a_TransComm,3,1.500000020E+00
pa,EU_28,c_Extraction,a_Util_Cons,1,1.000000000E+00
pa,EU_28,c_Extraction,a_Util_Cons,2,1.000000014E+00
pa,EU_28,c_Extraction,a_Util_Cons,3,1.500000021E+00
pa,EU_28,c_Extraction,a_agricultur,1,1.000000000E+00
pa,EU_28,c_Extraction,a_agricultur,2,1.000000017E+00
pa,EU_28,c_Extraction,a_agricultur,3,1.500000026E+00
pa,EU_28,c_Extraction,gov,1,1.000000000E+00
pa,EU_28,c_Extraction,gov,2,1.000000028E+00
pa,EU_28,c_Extraction,gov,3,1.500000042E+00
pa,EU_28,c_Extraction,hhd,1,1.000000000E+00
pa,EU_28,c_Extraction,hhd,2,1.000000017E+00
pa,EU_28,c_Extraction,hhd,3,1.500000025E+00
pa,EU_28,c_Extraction,inv,1,1.000000000E+00
pa,EU_28,c_Extraction,inv,2,1.000000027E+00
pa,EU_28,c_Extraction,inv,3,1.500000041E+00
pa,EU_28,c_Extraction,tmg,1,1.000000000E+00
pa,EU_28,c_Extraction,tmg,2,1.000000000E+00
pa,EU_28,c_Extraction,tmg,3,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_Extraction,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_Extraction,2,9.999999693E-01
pa,EU_28,c_HeavyMnfc,a_Extraction,3,1.499999954E+00
pa,EU_28,c_HeavyMnfc,a_HeavyMnfc,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_HeavyMnfc,2,9.999999690E-01
pa,EU_28,c_HeavyMnfc,a_HeavyMnfc,3,1.499999954E+00
pa,EU_28,c_HeavyMnfc,a_LightMnfc,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_LightMnfc,2,9.999999688E-01
pa,EU_28,c_HeavyMnfc,a_LightMnfc,3,1.499999953E+00
pa,EU_28,c_HeavyMnfc,a_OthService,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_OthService,2,9.999999689E-01
pa,EU_28,c_HeavyMnfc,a_OthService,3,1.499999953E+00
pa,EU_28,c_HeavyMnfc,a_ProcFood,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_ProcFood,2,9.999999691E-01
pa,EU_28,c_HeavyMnfc,a_ProcFood,3,1.499999954E+00
pa,EU_28,c_HeavyMnfc,a_TextWapp,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_TextWapp,2,9.999999687E-01
pa,EU_28,c_HeavyMnfc,a_TextWapp,3,1.499999953E+00
pa,EU_28,c_HeavyMnfc,a_TransComm,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_TransComm,2,9.999999700E-01
pa,EU_28,c_HeavyMnfc,a_TransComm,3,1.499999955E+00
pa,EU_28,c_HeavyMnfc,a_Util_Cons,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_Util_Cons,2,9.999999697E-01
pa,EU_28,c_HeavyMnfc,a_Util_Cons,3,1.499999955E+00
pa,EU_28,c_HeavyMnfc,a_agricultur,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,a_agricultur,2,9.999999693E-01
pa,EU_28,c_HeavyMnfc,a_agricultur,3,1.499999954E+00
pa,EU_28,c_HeavyMnfc,gov,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,gov,2,9.999999684E-01
pa,EU_28,c_HeavyMnfc,gov,3,1.499999953E+00
pa,EU_28,c_HeavyMnfc,hhd,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,hhd,2,9.999999693E-01
pa,EU_28,c_HeavyMnfc,hhd,3,1.499999954E+00
pa,EU_28,c_HeavyMnfc,inv,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,inv,2,9.999999687E-01
pa,EU_28,c_HeavyMnfc,inv,3,1.499999953E+00
pa,EU_28,c_HeavyMnfc,tmg,1,1.000000000E+00
pa,EU_28,c_HeavyMnfc,tmg,2,1.000000000E+00
pa,EU_28,c_HeavyMnfc,tmg,3,1.000000000E+00
pa,EU_28,c_LightMnfc,a_Extraction,1,1.000000000E+00
pa,EU_28,c_LightMnfc,a_Extraction,2,9.999999379E-01
pa,EU_28,c_LightMnfc,a_Extraction,3,1.499999907E+00
pa,EU_28,c_LightMnfc,a_HeavyMnfc,1,1.000000000E+00
pa,EU_28,c_LightMnfc,a_HeavyMnfc,2,9.999999450E-01
pa,EU_28,c_LightMnfc,a_HeavyMnfc,3,1.499999918E+00
pa,EU_28,c_LightMnfc,a_LightMnfc,1,1.000000000E+00
pa,EU_28,c_LightMnfc,a_LightMnfc,2,9.999999386E-01
pa,EU_28,c_LightMnfc,a_LightMnfc,3,1.499999908E+00
pa,EU_28,c_LightMnfc,a_OthService,1,1.000000000E+00
pa,EU_28,c_LightMnfc,a_OthService,2,9.999999432E-01
pa,EU_28,c_LightMnfc,a_OthService,3,1.499999915E+00
pa,EU_28,c_LightMnfc,a_ProcFood,1,1.000000000E+00
pa,EU_28,c_LightMnfc,a_ProcFood,2,9.999999458E-01
pa,EU_28,c_LightMnfc,a_ProcFood,3,1.499999919E+00
pa,EU_28,c_LightMnfc,a_TextWapp,1,1.000000000E+00
