Variable,Region,Sector,Qualifier,Year,Value
"sam","LatinAmer","gov","itax",1,3.0752555E+5
"sam","LatinAmer","gov","itax",2,3.0752555E+5
"sam","LatinAmer","gov","itax",3,3.0752555E+5
"sam","LatinAmer","gov","ptax",1,9.2655109E+4
"sam","LatinAmer","gov","ptax",2,9.2655109E+4
"sam","LatinAmer","gov","ptax",3,9.2655109E+4
"sam","LatinAmer","gov","mtax",1,4.4387086E+4
"sam","LatinAmer","gov","mtax",2,4.4387086E+4
"sam","LatinAmer","gov","mtax",3,4.4387086E+4
"sam","LatinAmer","gov","etax",1,8.2943448E+3
"sam","LatinAmer","gov","etax",2,8.2943448E+3
"sam","LatinAmer","gov","etax",3,8.2943448E+3
"sam","LatinAmer","gov","vtax",1,3.5847082E+5
"sam","LatinAmer","gov","vtax",2,3.5847082E+5
"sam","LatinAmer","gov","vtax",3,3.5847082E+5
"sam","LatinAmer","gov","dtax",1,2.2518586E+5
"sam","LatinAmer","gov","dtax",2,2.2518586E+5
"sam","LatinAmer","gov","dtax",3,2.2518586E+5
"sam","LatinAmer","inv","hhd",1,3.1554809E+5
"sam","LatinAmer","inv","hhd",2,3.1554809E+5
"sam","LatinAmer","inv","hhd",3,3.1554809E+5
"sam","LatinAmer","inv","deprY",1,6.4716687E+5
"sam","LatinAmer","inv","deprY",2,6.4716687E+5
"sam","LatinAmer","inv","deprY",3,6.4716687E+5
"sam","LatinAmer","inv","bop",1,-2.170927E+4
"sam","LatinAmer","inv","bop",2,-2.170927E+4
"sam","LatinAmer","inv","bop",3,-2.170927E+4
"sam","LatinAmer","deprY","hhd",1,6.4716687E+5
"sam","LatinAmer","deprY","hhd",2,6.4716687E+5
"sam","LatinAmer","deprY","hhd",3,6.4716687E+5
"sam","LatinAmer","tmg","bop",1,1.5259486E+4
"sam","LatinAmer","tmg","bop",2,1.5259486E+4
"sam","LatinAmer","tmg","bop",3,1.5259486E+4
"sam","LatinAmer","itax","a_Crops",1,-6.361885E+2
"sam","LatinAmer","itax","a_Crops",2,-6.361885E+2
"sam","LatinAmer","itax","a_Crops",3,-6.361885E+2
"sam","LatinAmer","itax","a_MeatLstk",1,-2.832403E+2
"sam","LatinAmer","itax","a_MeatLstk",2,-2.832403E+2
"sam","LatinAmer","itax","a_MeatLstk",3,-2.832403E+2
"sam","LatinAmer","itax","a_Extraction",1,9.4176035E+2
"sam","LatinAmer","itax","a_Extraction",2,9.4176035E+2
"sam","LatinAmer","itax","a_Extraction",3,9.4176035E+2
"sam","LatinAmer","itax","a_ProcFood",1,4.3477886E+2
"sam","LatinAmer","itax","a_ProcFood",2,4.3477886E+2
"sam","LatinAmer","itax","a_ProcFood",3,4.3477886E+2
"sam","LatinAmer","itax","a_TextWapp",1,1.6710000E+2
"sam","LatinAmer","itax","a_TextWapp",2,1.6710000E+2
"sam","LatinAmer","itax","a_TextWapp",3,1.6710000E+2
"sam","LatinAmer","itax","a_LightMnfc",1,9.4486990E+2
"sam","LatinAmer","itax","a_LightMnfc",2,9.4486990E+2
"sam","LatinAmer","itax","a_LightMnfc",3,9.4486990E+2
"sam","LatinAmer","itax","a_HeavyMnfc",1,5.4583788E+3
"sam","LatinAmer","itax","a_HeavyMnfc",2,5.4583788E+3
"sam","LatinAmer","itax","a_HeavyMnfc",3,5.4583788E+3
"sam","LatinAmer","itax","a_Util_Cons",1,2.5277841E+3
"sam","LatinAmer","itax","a_Util_Cons",2,2.5277841E+3
"sam","LatinAmer","itax","a_Util_Cons",3,2.5277841E+3
"sam","LatinAmer","itax","a_TransComm",1,9.7552186E+3
"sam","LatinAmer","itax","a_TransComm",2,9.7552186E+3
"sam","LatinAmer","itax","a_TransComm",3,9.7552186E+3
"sam","LatinAmer","itax","a_OthService",1,1.4708605E+3
"sam","LatinAmer","itax","a_OthService",2,1.4708605E+3
"sam","LatinAmer","itax","a_OthService",3,1.4708605E+3
"sam","LatinAmer","itax","hhd",1,2.3830983E+5
"sam","LatinAmer","itax","hhd",2,2.3830983E+5
"sam","LatinAmer","itax","hhd",3,2.3830983E+5
"sam","LatinAmer","itax","gov",1,2.6510700E+3
"sam","LatinAmer","itax","gov",2,2.6510700E+3
"sam","LatinAmer","itax","gov",3,2.6510700E+3
"sam","LatinAmer","itax","inv",1,4.5783334E+4
"sam","LatinAmer","itax","inv",2,4.5783334E+4
"sam","LatinAmer","itax","inv",3,4.5783334E+4
"sam","LatinAmer","ptax","c_Crops",1,1.8217812E+3
"sam","LatinAmer","ptax","c_Crops",2,1.8217812E+3
"sam","LatinAmer","ptax","c_Crops",3,1.8217812E+3
"sam","LatinAmer","ptax","c_MeatLstk",1,2.5859375E+3
"sam","LatinAmer","ptax","c_MeatLstk",2,2.5859375E+3
"sam","LatinAmer","ptax","c_MeatLstk",3,2.5859375E+3
"sam","LatinAmer","ptax","c_Extraction",1,4.4902188E+3
"sam","LatinAmer","ptax","c_Extraction",2,4.4902188E+3
"sam","LatinAmer","ptax","c_Extraction",3,4.4902188E+3
"sam","LatinAmer","ptax","c_ProcFood",1,6.9461875E+3
"sam","LatinAmer","ptax","c_ProcFood",2,6.9461875E+3
"sam","LatinAmer","ptax","c_ProcFood",3,6.9461875E+3
"sam","LatinAmer","ptax","c_TextWapp",1,1.4834219E+3
"sam","LatinAmer","ptax","c_TextWapp",2,1.4834219E+3
"sam","LatinAmer","ptax","c_TextWapp",3,1.4834219E+3
"sam","LatinAmer","ptax","c_LightMnfc",1,9.0324375E+3
"sam","LatinAmer","ptax","c_LightMnfc",2,9.0324375E+3
"sam","LatinAmer","ptax","c_LightMnfc",3,9.0324375E+3
"sam","LatinAmer","ptax","c_HeavyMnfc",1,6.9216250E+3
"sam","LatinAmer","ptax","c_HeavyMnfc",2,6.9216250E+3
"sam","LatinAmer","ptax","c_HeavyMnfc",3,6.9216250E+3
"sam","LatinAmer","ptax","c_Util_Cons",1,7.0386250E+3
"sam","LatinAmer","ptax","c_Util_Cons",2,7.0386250E+3
"sam","LatinAmer","ptax","c_Util_Cons",3,7.0386250E+3
"sam","LatinAmer","ptax","c_TransComm",1,4.0188875E+4
"sam","LatinAmer","ptax","c_TransComm",2,4.0188875E+4
"sam","LatinAmer","ptax","c_TransComm",3,4.0188875E+4
"sam","LatinAmer","ptax","c_OthService",1,1.2146000E+4
"sam","LatinAmer","ptax","c_OthService",2,1.2146000E+4
"sam","LatinAmer","ptax","c_OthService",3,1.2146000E+4
"sam","LatinAmer","mtax","c_Crops",1,1.0072009E+3
"sam","LatinAmer","mtax","c_Crops",2,1.0072009E+3
"sam","LatinAmer","mtax","c_Crops",3,1.0072009E+3
"sam","LatinAmer","mtax","c_MeatLstk",1,4.7100670E+2
"sam","LatinAmer","mtax","c_MeatLstk",2,4.7100670E+2
"sam","LatinAmer","mtax","c_MeatLstk",3,4.7100670E+2
"sam","LatinAmer","mtax","c_Extraction",1,3.0917983E+2
"sam","LatinAmer","mtax","c_Extraction",2,3.0917983E+2
"sam","LatinAmer","mtax","c_Extraction",3,3.0917983E+2
"sam","LatinAmer","mtax","c_ProcFood",1,3.8030335E+3
"sam","LatinAmer","mtax","c_ProcFood",2,3.8030335E+3
"sam","LatinAmer","mtax","c_ProcFood",3,3.8030335E+3
"sam","LatinAmer","mtax","c_TextWapp",1,3.9757695E+3
"sam","LatinAmer","mtax","c_TextWapp",2,3.9757695E+3
"sam","LatinAmer","mtax","c_TextWapp",3,3.9757695E+3
"sam","LatinAmer","mtax","c_LightMnfc",1,1.4041445E+4
"sam","LatinAmer","mtax","c_LightMnfc",2,1.4041445E+4
"sam","LatinAmer","mtax","c_LightMnfc",3,1.4041445E+4
"sam","LatinAmer","mtax","c_HeavyMnfc",1,2.0779423E+4
"sam","LatinAmer","mtax","c_HeavyMnfc",2,2.0779423E+4
"sam","LatinAmer","mtax","c_HeavyMnfc",3,2.0779423E+4
"sam","LatinAmer","mtax","c_Util_Cons",1,0.027297974
"sam","LatinAmer","mtax","c_Util_Cons",2,0.027297974
"sam","LatinAmer","mtax","c_Util_Cons",3,0.027297974
"sam","LatinAmer","etax","c_MeatLstk",1,-0.016250610
"sam","LatinAmer","etax","c_MeatLstk",2,-0.016250610
"sam","LatinAmer","etax","c_MeatLstk",3,-0.016250610
"sam","LatinAmer","etax","c_Extraction",1,1.5796049E+3
"sam","LatinAmer","etax","c_Extraction",2,1.5796049E+3
"sam","LatinAmer","etax","c_Extraction",3,1.5796049E+3
"sam","LatinAmer","etax","c_TextWapp",1,78.402107239
"sam","LatinAmer","etax","c_TextWapp",2,78.402107239
"sam","LatinAmer","etax","c_TextWapp",3,78.402107239
"sam","LatinAmer","etax","c_LightMnfc",1,1.9375139E+3
"sam","LatinAmer","etax","c_LightMnfc",2,1.9375139E+3
"sam","LatinAmer","etax","c_LightMnfc",3,1.9375139E+3
"sam","LatinAmer","etax","c_HeavyMnfc",1,4.6988402E+3
"sam","LatinAmer","etax","c_HeavyMnfc",2,4.6988402E+3
"sam","LatinAmer","etax","c_HeavyMnfc",3,4.6988402E+3
"sam","LatinAmer","vtax","a_Crops",1,7.8674795E+3
"sam","LatinAmer","vtax","a_Crops",2,7.8674795E+3
"sam","LatinAmer","vtax","a_Crops",3,7.8674795E+3
"sam","LatinAmer","vtax","a_MeatLstk",1,5.6136123E+3
"sam","LatinAmer","vtax","a_MeatLstk",2,5.6136123E+3
"sam","LatinAmer","vtax","a_MeatLstk",3,5.6136123E+3
"sam","LatinAmer","vtax","a_Extraction",1,7.1020234E+3
"sam","LatinAmer","vtax","a_Extraction",2,7.1020234E+3
"sam","LatinAmer","vtax","a_Extraction",3,7.1020234E+3
"sam","LatinAmer","vtax","a_ProcFood",1,9.4039824E+3
"sam","LatinAmer","vtax","a_ProcFood",2,9.4039824E+3
"sam","LatinAmer","vtax","a_ProcFood",3,9.4039824E+3
"sam","LatinAmer","vtax","a_TextWapp",1,5.8735820E+3
"sam","LatinAmer","vtax","a_TextWapp",2,5.8735820E+3
"sam","LatinAmer","vtax","a_TextWapp",3,5.8735820E+3
"sam","LatinAmer","vtax","a_LightMnfc",1,1.9591969E+4
"sam","LatinAmer","vtax","a_LightMnfc",2,1.9591969E+4
"sam","LatinAmer","vtax","a_LightMnfc",3,1.9591969E+4
"sam","LatinAmer","vtax","a_HeavyMnfc",1,2.5475461E+4
"sam","LatinAmer","vtax","a_HeavyMnfc",2,2.5475461E+4
"sam","LatinAmer","vtax","a_HeavyMnfc",3,2.5475461E+4
"sam","LatinAmer","vtax","a_Util_Cons",1,2.6502051E+4
"sam","LatinAmer","vtax","a_Util_Cons",2,2.6502051E+4
"sam","LatinAmer","vtax","a_Util_Cons",3,2.6502051E+4
"sam","LatinAmer","vtax","a_TransComm",1,8.1107063E+4
"sam","LatinAmer","vtax","a_TransComm",2,8.1107063E+4
"sam","LatinAmer","vtax","a_TransComm",3,8.1107063E+4
"sam","LatinAmer","vtax","a_OthService",1,1.6993359E+5
"sam","LatinAmer","vtax","a_OthService",2,1.6993359E+5
"sam","LatinAmer","vtax","a_OthService",3,1.6993359E+5
"sam","LatinAmer","dtax","Land",1,4.4865156E+3
"sam","LatinAmer","dtax","Land",2,4.4865156E+3
"sam","LatinAmer","dtax","Land",3,4.4865156E+3
"sam","LatinAmer","dtax","UnSkLab",1,2.6742626E+4
"sam","LatinAmer","dtax","UnSkLab",2,2.6742626E+4
"sam","LatinAmer","dtax","UnSkLab",3,2.6742626E+4
"sam","LatinAmer","dtax","SkLab",1,2.6498266E+4
"sam","LatinAmer","dtax","SkLab",2,2.6498266E+4
"sam","LatinAmer","dtax","SkLab",3,2.6498266E+4
"sam","LatinAmer","dtax","Capital",1,1.6159909E+5
"sam","LatinAmer","dtax","Capital",2,1.6159909E+5
"sam","LatinAmer","dtax","Capital",3,1.6159909E+5
"sam","LatinAmer","dtax","NatRes",1,5.8593594E+3
"sam","LatinAmer","dtax","NatRes",2,5.8593594E+3
"sam","LatinAmer","dtax","NatRes",3,5.8593594E+3
"sam","LatinAmer","bop","Oceania",1,5.4276604E+3
"sam","LatinAmer","bop","Oceania",2,5.4276604E+3
"sam","LatinAmer","bop","Oceania",3,5.4276604E+3
"sam","LatinAmer","bop","EastAsia",1,1.6969675E+5
"sam","LatinAmer","bop","EastAsia",2,1.6969675E+5
"sam","LatinAmer","bop","EastAsia",3,1.6969675E+5
"sam","LatinAmer","bop","SEAsia",1,2.3117655E+4
"sam","LatinAmer","bop","SEAsia",2,2.3117655E+4
"sam","LatinAmer","bop","SEAsia",3,2.3117655E+4
"sam","LatinAmer","bop","SouthAsia",1,1.7376157E+4
"sam","LatinAmer","bop","SouthAsia",2,1.7376157E+4
"sam","LatinAmer","bop","SouthAsia",3,1.7376157E+4
"sam","LatinAmer","bop","NAmerica",1,2.1667025E+5
"sam","LatinAmer","bop","NAmerica",2,2.1667025E+5
"sam","LatinAmer","bop","NAmerica",3,2.1667025E+5
"sam","LatinAmer","bop","LatinAmer",1,1.8034361E+5
"sam","LatinAmer","bop","LatinAmer",2,1.8034361E+5
"sam","LatinAmer","bop","LatinAmer",3,1.8034361E+5
"sam","LatinAmer","bop","EU_28",1,1.6379903E+5
"sam","LatinAmer","bop","EU_28",2,1.6379903E+5
"sam","LatinAmer","bop","EU_28",3,1.6379903E+5
"sam","LatinAmer","bop","MENA",1,2.4989742E+4
"sam","LatinAmer","bop","MENA",2,2.4989742E+4
"sam","LatinAmer","bop","MENA",3,2.4989742E+4
"sam","LatinAmer","bop","SSA",1,1.4128338E+4
"sam","LatinAmer","bop","SSA",2,1.4128338E+4
"sam","LatinAmer","bop","SSA",3,1.4128338E+4
"sam","LatinAmer","bop","RestofWorld",1,2.4882897E+4
"sam","LatinAmer","bop","RestofWorld",2,2.4882897E+4
"sam","LatinAmer","bop","RestofWorld",3,2.4882897E+4
"sam","EU_28","a_Crops","c_Crops",1,2.8419538E+5
"sam","EU_28","a_Crops","c_Crops",2,2.8419538E+5
"sam","EU_28","a_Crops","c_Crops",3,2.8419538E+5
"sam","EU_28","a_MeatLstk","c_MeatLstk",1,4.5596003E+5
"sam","EU_28","a_MeatLstk","c_MeatLstk",2,4.5596003E+5
"sam","EU_28","a_MeatLstk","c_MeatLstk",3,4.5596003E+5
"sam","EU_28","a_Extraction","c_Extraction",1,2.9833147E+5
"sam","EU_28","a_Extraction","c_Extraction",2,2.9833147E+5
"sam","EU_28","a_Extraction","c_Extraction",3,2.9833147E+5
"sam","EU_28","a_ProcFood","c_ProcFood",1,1.3522975E+6
"sam","EU_28","a_ProcFood","c_ProcFood",2,1.3522975E+6
"sam","EU_28","a_ProcFood","c_ProcFood",3,1.3522975E+6
"sam","EU_28","a_TextWapp","c_TextWapp",1,4.4920088E+5
"sam","EU_28","a_TextWapp","c_TextWapp",2,4.4920088E+5
"sam","EU_28","a_TextWapp","c_TextWapp",3,4.4920088E+5
"sam","EU_28","a_LightMnfc","c_LightMnfc",1,3.6174325E+6
"sam","EU_28","a_LightMnfc","c_LightMnfc",2,3.6174325E+6
"sam","EU_28","a_LightMnfc","c_LightMnfc",3,3.6174325E+6
"sam","EU_28","a_HeavyMnfc","c_HeavyMnfc",1,5.8290685E+6
"sam","EU_28","a_HeavyMnfc","c_HeavyMnfc",2,5.8290685E+6
"sam","EU_28","a_HeavyMnfc","c_HeavyMnfc",3,5.8290685E+6
"sam","EU_28","a_Util_Cons","c_Util_Cons",1,3.0874453E+6
"sam","EU_28","a_Util_Cons","c_Util_Cons",2,3.0874453E+6
"sam","EU_28","a_Util_Cons","c_Util_Cons",3,3.0874453E+6
"sam","EU_28","a_TransComm","c_TransComm",1,5.3427930E+6
"sam","EU_28","a_TransComm","c_TransComm",2,5.3427930E+6
"sam","EU_28","a_TransComm","c_TransComm",3,5.3427930E+6
"sam","EU_28","a_OthService","c_OthService",1,1.2918810E+7
"sam","EU_28","a_OthService","c_OthService",2,1.2918810E+7
"sam","EU_28","a_OthService","c_OthService",3,1.2918810E+7
"sam","EU_28","c_Crops","a_Crops",1,1.4536434E+4
"sam","EU_28","c_Crops","a_Crops",2,1.4536434E+4
"sam","EU_28","c_Crops","a_Crops",3,1.4536434E+4
"sam","EU_28","c_Crops","a_MeatLstk",1,3.5931289E+4
"sam","EU_28","c_Crops","a_MeatLstk",2,3.5931289E+4
"sam","EU_28","c_Crops","a_MeatLstk",3,3.5931289E+4
"sam","EU_28","c_Crops","a_Extraction",1,7.5041602E+2
"sam","EU_28","c_Crops","a_Extraction",2,7.5041602E+2
"sam","EU_28","c_Crops","a_Extraction",3,7.5041602E+2
"sam","EU_28","c_Crops","a_ProcFood",1,1.1100527E+5
"sam","EU_28","c_Crops","a_ProcFood",2,1.1100527E+5
"sam","EU_28","c_Crops","a_ProcFood",3,1.1100527E+5
"sam","EU_28","c_Crops","a_TextWapp",1,7.5490894E+3
"sam","EU_28","c_Crops","a_TextWapp",2,7.5490894E+3
"sam","EU_28","c_Crops","a_TextWapp",3,7.5490894E+3
"sam","EU_28","c_Crops","a_LightMnfc",1,1.2645658E+3
"sam","EU_28","c_Crops","a_LightMnfc",2,1.2645658E+3
"sam","EU_28","c_Crops","a_LightMnfc",3,1.2645658E+3
"sam","EU_28","c_Crops","a_HeavyMnfc",1,5.3939089E+3
"sam","EU_28","c_Crops","a_HeavyMnfc",2,5.3939089E+3
"sam","EU_28","c_Crops","a_HeavyMnfc",3,5.3939089E+3
"sam","EU_28","c_Crops","a_Util_Cons",1,4.2852003E+3
"sam","EU_28","c_Crops","a_Util_Cons",2,4.2852003E+3
"sam","EU_28","c_Crops","a_Util_Cons",3,4.2852003E+3
"sam","EU_28","c_Crops","a_TransComm",1,1.6913156E+4
"sam","EU_28","c_Crops","a_TransComm",2,1.6913156E+4
"sam","EU_28","c_Crops","a_TransComm",3,1.6913156E+4
"sam","EU_28","c_Crops","a_OthService",1,1.6031729E+4
"sam","EU_28","c_Crops","a_OthService",2,1.6031729E+4
"sam","EU_28","c_Crops","a_OthService",3,1.6031729E+4
"sam","EU_28","c_Crops","Oceania",1,1.2808788E+2
"sam","EU_28","c_Crops","Oceania",2,1.2808788E+2
"sam","EU_28","c_Crops","Oceania",3,1.2808788E+2
"sam","EU_28","c_Crops","EastAsia",1,9.7909467E+2
"sam","EU_28","c_Crops","EastAsia",2,9.7909467E+2
"sam","EU_28","c_Crops","EastAsia",3,9.7909467E+2
"sam","EU_28","c_Crops","SEAsia",1,3.2142856E+2
"sam","EU_28","c_Crops","SEAsia",2,3.2142856E+2
"sam","EU_28","c_Crops","SEAsia",3,3.2142856E+2
"sam","EU_28","c_Crops","SouthAsia",1,3.5293777E+2
"sam","EU_28","c_Crops","SouthAsia",2,3.5293777E+2
"sam","EU_28","c_Crops","SouthAsia",3,3.5293777E+2
"sam","EU_28","c_Crops","NAmerica",1,1.4554330E+3
"sam","EU_28","c_Crops","NAmerica",2,1.4554330E+3
"sam","EU_28","c_Crops","NAmerica",3,1.4554330E+3
"sam","EU_28","c_Crops","LatinAmer",1,6.6711407E+2
"sam","EU_28","c_Crops","LatinAmer",2,6.6711407E+2
"sam","EU_28","c_Crops","LatinAmer",3,6.6711407E+2
"sam","EU_28","c_Crops","EU_28",1,7.0138328E+4
"sam","EU_28","c_Crops","EU_28",2,7.0138328E+4
"sam","EU_28","c_Crops","EU_28",3,7.0138328E+4
"sam","EU_28","c_Crops","MENA",1,8.8767988E+3
"sam","EU_28","c_Crops","MENA",2,8.8767988E+3
"sam","EU_28","c_Crops","MENA",3,8.8767988E+3
"sam","EU_28","c_Crops","SSA",1,2.1263071E+3
"sam","EU_28","c_Crops","SSA",2,2.1263071E+3
"sam","EU_28","c_Crops","SSA",3,2.1263071E+3
"sam","EU_28","c_Crops","RestofWorld",1,7.7935493E+3
"sam","EU_28","c_Crops","RestofWorld",2,7.7935493E+3
"sam","EU_28","c_Crops","RestofWorld",3,7.7935493E+3
"sam","EU_28","c_Crops","hhd",1,1.1724752E+5
"sam","EU_28","c_Crops","hhd",2,1.1724752E+5
"sam","EU_28","c_Crops","hhd",3,1.1724752E+5
"sam","EU_28","c_Crops","gov",1,5.6725851E+2
"sam","EU_28","c_Crops","gov",2,5.6725851E+2
"sam","EU_28","c_Crops","gov",3,5.6725851E+2
"sam","EU_28","c_Crops","inv",1,1.8960049E+3
"sam","EU_28","c_Crops","inv",2,1.8960049E+3
"sam","EU_28","c_Crops","inv",3,1.8960049E+3
"sam","EU_28","c_MeatLstk","a_Crops",1,1.8059862E+2
"sam","EU_28","c_MeatLstk","a_Crops",2,1.8059862E+2
"sam","EU_28","c_MeatLstk","a_Crops",3,1.8059862E+2
"sam","EU_28","c_MeatLstk","a_MeatLstk",1,1.0337970E+5
"sam","EU_28","c_MeatLstk","a_MeatLstk",2,1.0337970E+5
"sam","EU_28","c_MeatLstk","a_MeatLstk",3,1.0337970E+5
"sam","EU_28","c_MeatLstk","a_Extraction",1,2.9761278E+2
"sam","EU_28","c_MeatLstk","a_Extraction",2,2.9761278E+2
"sam","EU_28","c_MeatLstk","a_Extraction",3,2.9761278E+2
"sam","EU_28","c_MeatLstk","a_ProcFood",1,9.2062725E+4
"sam","EU_28","c_MeatLstk","a_ProcFood",2,9.2062725E+4
"sam","EU_28","c_MeatLstk","a_ProcFood",3,9.2062725E+4
"sam","EU_28","c_MeatLstk","a_TextWapp",1,9.8847752E+2
"sam","EU_28","c_MeatLstk","a_TextWapp",2,9.8847752E+2
"sam","EU_28","c_MeatLstk","a_TextWapp",3,9.8847752E+2
"sam","EU_28","c_MeatLstk","a_LightMnfc",1,1.9885647E+3
"sam","EU_28","c_MeatLstk","a_LightMnfc",2,1.9885647E+3
"sam","EU_28","c_MeatLstk","a_LightMnfc",3,1.9885647E+3
"sam","EU_28","c_MeatLstk","a_HeavyMnfc",1,2.4637047E+3
"sam","EU_28","c_MeatLstk","a_HeavyMnfc",2,2.4637047E+3
"sam","EU_28","c_MeatLstk","a_HeavyMnfc",3,2.4637047E+3
"sam","EU_28","c_MeatLstk","a_Util_Cons",1,4.7886126E+2
"sam","EU_28","c_MeatLstk","a_Util_Cons",2,4.7886126E+2
"sam","EU_28","c_MeatLstk","a_Util_Cons",3,4.7886126E+2
"sam","EU_28","c_MeatLstk","a_TransComm",1,2.3490721E+4
"sam","EU_28","c_MeatLstk","a_TransComm",2,2.3490721E+4
"sam","EU_28","c_MeatLstk","a_TransComm",3,2.3490721E+4
"sam","EU_28","c_MeatLstk","a_OthService",1,1.4278390E+4
"sam","EU_28","c_MeatLstk","a_OthService",2,1.4278390E+4
"sam","EU_28","c_MeatLstk","a_OthService",3,1.4278390E+4
"sam","EU_28","c_MeatLstk","Oceania",1,3.9859384E+2
"sam","EU_28","c_MeatLstk","Oceania",2,3.9859384E+2
"sam","EU_28","c_MeatLstk","Oceania",3,3.9859384E+2
"sam","EU_28","c_MeatLstk","EastAsia",1,5.4140234E+3
"sam","EU_28","c_MeatLstk","EastAsia",2,5.4140234E+3
"sam","EU_28","c_MeatLstk","EastAsia",3,5.4140234E+3
"sam","EU_28","c_MeatLstk","SEAsia",1,5.6604858E+2
"sam","EU_28","c_MeatLstk","SEAsia",2,5.6604858E+2
"sam","EU_28","c_MeatLstk","SEAsia",3,5.6604858E+2
"sam","EU_28","c_MeatLstk","SouthAsia",1,1.5048180E+2
"sam","EU_28","c_MeatLstk","SouthAsia",2,1.5048180E+2
"sam","EU_28","c_MeatLstk","SouthAsia",3,1.5048180E+2
"sam","EU_28","c_MeatLstk","NAmerica",1,1.1354821E+3
"sam","EU_28","c_MeatLstk","NAmerica",2,1.1354821E+3
"sam","EU_28","c_MeatLstk","NAmerica",3,1.1354821E+3
"sam","EU_28","c_MeatLstk","LatinAmer",1,3.9331522E+2
"sam","EU_28","c_MeatLstk","LatinAmer",2,3.9331522E+2
"sam","EU_28","c_MeatLstk","LatinAmer",3,3.9331522E+2
"sam","EU_28","c_MeatLstk","EU_28",1,6.5035852E+4
"sam","EU_28","c_MeatLstk","EU_28",2,6.5035852E+4
"sam","EU_28","c_MeatLstk","EU_28",3,6.5035852E+4
"sam","EU_28","c_MeatLstk","MENA",1,3.1636301E+3
"sam","EU_28","c_MeatLstk","MENA",2,3.1636301E+3
"sam","EU_28","c_MeatLstk","MENA",3,3.1636301E+3
"sam","EU_28","c_MeatLstk","SSA",1,1.1109247E+3
"sam","EU_28","c_MeatLstk","SSA",2,1.1109247E+3
"sam","EU_28","c_MeatLstk","SSA",3,1.1109247E+3
"sam","EU_28","c_MeatLstk","RestofWorld",1,5.5653462E+3
"sam","EU_28","c_MeatLstk","RestofWorld",2,5.5653462E+3
"sam","EU_28","c_MeatLstk","RestofWorld",3,5.5653462E+3
"sam","EU_28","c_MeatLstk","hhd",1,2.2093445E+5
"sam","EU_28","c_MeatLstk","hhd",2,2.2093445E+5
"sam","EU_28","c_MeatLstk","hhd",3,2.2093445E+5
"sam","EU_28","c_MeatLstk","gov",1,63.142596722
"sam","EU_28","c_MeatLstk","gov",2,63.142596722
"sam","EU_28","c_MeatLstk","gov",3,63.142596722
"sam","EU_28","c_MeatLstk","inv",1,3.6379588E+3
"sam","EU_28","c_MeatLstk","inv",2,3.6379588E+3
"sam","EU_28","c_MeatLstk","inv",3,3.6379588E+3
"sam","EU_28","c_Extraction","a_Crops",1,1.3184667E+3
"sam","EU_28","c_Extraction","a_Crops",2,1.3184667E+3
"sam","EU_28","c_Extraction","a_Crops",3,1.3184667E+3
"sam","EU_28","c_Extraction","a_MeatLstk",1,2.8800043E+3
"sam","EU_28","c_Extraction","a_MeatLstk",2,2.8800043E+3
"sam","EU_28","c_Extraction","a_MeatLstk",3,2.8800043E+3
"sam","EU_28","c_Extraction","a_Extraction",1,1.7925438E+4
"sam","EU_28","c_Extraction","a_Extraction",2,1.7925438E+4
"sam","EU_28","c_Extraction","a_Extraction",3,1.7925438E+4
"sam","EU_28","c_Extraction","a_ProcFood",1,1.5266551E+4
"sam","EU_28","c_Extraction","a_ProcFood",2,1.5266551E+4
"sam","EU_28","c_Extraction","a_ProcFood",3,1.5266551E+4
"sam","EU_28","c_Extraction","a_TextWapp",1,8.6775775E+2
"sam","EU_28","c_Extraction","a_TextWapp",2,8.6775775E+2
"sam","EU_28","c_Extraction","a_TextWapp",3,8.6775775E+2
"sam","EU_28","c_Extraction","a_LightMnfc",1,4.7663847E+4
"sam","EU_28","c_Extraction","a_LightMnfc",2,4.7663847E+4
"sam","EU_28","c_Extraction","a_LightMnfc",3,4.7663847E+4
"sam","EU_28","c_Extraction","a_HeavyMnfc",1,5.9268735E+5
"sam","EU_28","c_Extraction","a_HeavyMnfc",2,5.9268735E+5
"sam","EU_28","c_Extraction","a_HeavyMnfc",3,5.9268735E+5
"sam","EU_28","c_Extraction","a_Util_Cons",1,1.3023182E+5
"sam","EU_28","c_Extraction","a_Util_Cons",2,1.3023182E+5
"sam","EU_28","c_Extraction","a_Util_Cons",3,1.3023182E+5
"sam","EU_28","c_Extraction","a_TransComm",1,1.7897036E+4
"sam","EU_28","c_Extraction","a_TransComm",2,1.7897036E+4
"sam","EU_28","c_Extraction","a_TransComm",3,1.7897036E+4
"sam","EU_28","c_Extraction","a_OthService",1,1.7751497E+4
"sam","EU_28","c_Extraction","a_OthService",2,1.7751497E+4
"sam","EU_28","c_Extraction","a_OthService",3,1.7751497E+4
"sam","EU_28","c_Extraction","Oceania",1,1.3487346E+2
"sam","EU_28","c_Extraction","Oceania",2,1.3487346E+2
"sam","EU_28","c_Extraction","Oceania",3,1.3487346E+2
"sam","EU_28","c_Extraction","EastAsia",1,3.6668254E+3
"sam","EU_28","c_Extraction","EastAsia",2,3.6668254E+3
"sam","EU_28","c_Extraction","EastAsia",3,3.6668254E+3
"sam","EU_28","c_Extraction","SEAsia",1,4.9685895E+2
