Variable,Region,Sector,Qualifier,Year,Value
pfy,Oceania,a_ProcFood,SkLab,2,1.000000099E+00
pfy,Oceania,a_ProcFood,SkLab,3,1.000375168E+00
pfy,Oceania,a_ProcFood,UnSkLab,1,1.000000000E+00
pfy,Oceania,a_ProcFood,UnSkLab,2,1.000000103E+00
pfy,Oceania,a_ProcFood,UnSkLab,3,1.000371592E+00
pfy,Oceania,a_TextWapp,Capital,1,1.000000000E+00
pfy,Oceania,a_TextWapp,Capital,2,1.000000103E+00
pfy,Oceania,a_TextWapp,Capital,3,1.000456428E+00
pfy,Oceania,a_TextWapp,Land,1,1.000000000E+00
pfy,Oceania,a_TextWapp,Land,2,1.000000000E+00
pfy,Oceania,a_TextWapp,Land,3,1.000000000E+00
pfy,Oceania,a_TextWapp,NatRes,1,1.000000000E+00
pfy,Oceania,a_TextWapp,NatRes,2,1.000000000E+00
pfy,Oceania,a_TextWapp,NatRes,3,1.000000000E+00
pfy,Oceania,a_TextWapp,SkLab,1,1.000000000E+00
pfy,Oceania,a_TextWapp,SkLab,2,1.000000099E+00
pfy,Oceania,a_TextWapp,SkLab,3,1.000375168E+00
pfy,Oceania,a_TextWapp,UnSkLab,1,1.000000000E+00
pfy,Oceania,a_TextWapp,UnSkLab,2,1.000000103E+00
pfy,Oceania,a_TextWapp,UnSkLab,3,1.000371592E+00
pfy,Oceania,a_TransComm,Capital,1,1.000000000E+00
pfy,Oceania,a_TransComm,Capital,2,1.000000103E+00
pfy,Oceania,a_TransComm,Capital,3,1.000456428E+00
pfy,Oceania,a_TransComm,Land,1,1.000000000E+00
pfy,Oceania,a_TransComm,Land,2,1.000000000E+00
pfy,Oceania,a_TransComm,Land,3,1.000000000E+00
pfy,Oceania,a_TransComm,NatRes,1,1.000000000E+00
pfy,Oceania,a_TransComm,NatRes,2,1.000000000E+00
pfy,Oceania,a_TransComm,NatRes,3,1.000000000E+00
pfy,Oceania,a_TransComm,SkLab,1,1.000000000E+00
pfy,Oceania,a_TransComm,SkLab,2,1.000000099E+00
pfy,Oceania,a_TransComm,SkLab,3,1.000375168E+00
pfy,Oceania,a_TransComm,UnSkLab,1,1.000000000E+00
pfy,Oceania,a_TransComm,UnSkLab,2,1.000000103E+00
pfy,Oceania,a_TransComm,UnSkLab,3,1.000371592E+00
pfy,Oceania,a_Util_Cons,Capital,1,1.000000000E+00
pfy,Oceania,a_Util_Cons,Capital,2,1.000000103E+00
pfy,Oceania,a_Util_Cons,Capital,3,1.000456428E+00
pfy,Oceania,a_Util_Cons,Land,1,1.000000000E+00
pfy,Oceania,a_Util_Cons,Land,2,1.000000000E+00
pfy,Oceania,a_Util_Cons,Land,3,1.000000000E+00
pfy,Oceania,a_Util_Cons,NatRes,1,1.000000000E+00
pfy,Oceania,a_Util_Cons,NatRes,2,1.000000000E+00
pfy,Oceania,a_Util_Cons,NatRes,3,1.000000000E+00
pfy,Oceania,a_Util_Cons,SkLab,1,1.000000000E+00
pfy,Oceania,a_Util_Cons,SkLab,2,1.000000099E+00
pfy,Oceania,a_Util_Cons,SkLab,3,1.000375168E+00
pfy,Oceania,a_Util_Cons,UnSkLab,1,1.000000000E+00
pfy,Oceania,a_Util_Cons,UnSkLab,2,1.000000103E+00
pfy,Oceania,a_Util_Cons,UnSkLab,3,1.000371592E+00
pfy,Oceania,a_agricultur,Capital,1,1.000000000E+00
pfy,Oceania,a_agricultur,Capital,2,1.000000103E+00
pfy,Oceania,a_agricultur,Capital,3,1.000456428E+00
pfy,Oceania,a_agricultur,Land,1,1.000000000E+00
pfy,Oceania,a_agricultur,Land,2,1.000001931E+00
pfy,Oceania,a_agricultur,Land,3,9.761804826E-01
pfy,Oceania,a_agricultur,NatRes,1,1.000000000E+00
pfy,Oceania,a_agricultur,NatRes,2,1.000000000E+00
pfy,Oceania,a_agricultur,NatRes,3,1.000000000E+00
pfy,Oceania,a_agricultur,SkLab,1,1.000000000E+00
pfy,Oceania,a_agricultur,SkLab,2,1.000000099E+00
pfy,Oceania,a_agricultur,SkLab,3,1.000375168E+00
pfy,Oceania,a_agricultur,UnSkLab,1,1.000000000E+00
pfy,Oceania,a_agricultur,UnSkLab,2,1.000000103E+00
pfy,Oceania,a_agricultur,UnSkLab,3,1.000371592E+00
pfy,RestofWorld,a_Extraction,Capital,1,1.000000000E+00
pfy,RestofWorld,a_Extraction,Capital,2,1.000000039E+00
pfy,RestofWorld,a_Extraction,Capital,3,1.000790958E+00
pfy,RestofWorld,a_Extraction,Land,1,1.000000000E+00
pfy,RestofWorld,a_Extraction,Land,2,1.000000000E+00
pfy,RestofWorld,a_Extraction,Land,3,1.000000000E+00
pfy,RestofWorld,a_Extraction,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_Extraction,NatRes,2,1.000000610E+00
pfy,RestofWorld,a_Extraction,NatRes,3,9.978443409E-01
pfy,RestofWorld,a_Extraction,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_Extraction,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_Extraction,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_Extraction,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_Extraction,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_Extraction,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_HeavyMnfc,Capital,1,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,Capital,2,1.000000039E+00
pfy,RestofWorld,a_HeavyMnfc,Capital,3,1.000790958E+00
pfy,RestofWorld,a_HeavyMnfc,Land,1,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,Land,2,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,Land,3,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_HeavyMnfc,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_HeavyMnfc,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_HeavyMnfc,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_HeavyMnfc,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_LightMnfc,Capital,1,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,Capital,2,1.000000039E+00
pfy,RestofWorld,a_LightMnfc,Capital,3,1.000790958E+00
pfy,RestofWorld,a_LightMnfc,Land,1,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,Land,2,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,Land,3,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_LightMnfc,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_LightMnfc,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_LightMnfc,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_LightMnfc,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_OthService,Capital,1,1.000000000E+00
pfy,RestofWorld,a_OthService,Capital,2,1.000000039E+00
pfy,RestofWorld,a_OthService,Capital,3,1.000790958E+00
pfy,RestofWorld,a_OthService,Land,1,1.000000000E+00
pfy,RestofWorld,a_OthService,Land,2,1.000000000E+00
pfy,RestofWorld,a_OthService,Land,3,1.000000000E+00
pfy,RestofWorld,a_OthService,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_OthService,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_OthService,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_OthService,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_OthService,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_OthService,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_OthService,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_OthService,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_OthService,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_ProcFood,Capital,1,1.000000000E+00
pfy,RestofWorld,a_ProcFood,Capital,2,1.000000039E+00
pfy,RestofWorld,a_ProcFood,Capital,3,1.000790958E+00
pfy,RestofWorld,a_ProcFood,Land,1,1.000000000E+00
pfy,RestofWorld,a_ProcFood,Land,2,1.000000000E+00
pfy,RestofWorld,a_ProcFood,Land,3,1.000000000E+00
pfy,RestofWorld,a_ProcFood,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_ProcFood,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_ProcFood,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_ProcFood,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_ProcFood,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_ProcFood,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_ProcFood,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_ProcFood,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_ProcFood,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_TextWapp,Capital,1,1.000000000E+00
pfy,RestofWorld,a_TextWapp,Capital,2,1.000000039E+00
pfy,RestofWorld,a_TextWapp,Capital,3,1.000790958E+00
pfy,RestofWorld,a_TextWapp,Land,1,1.000000000E+00
pfy,RestofWorld,a_TextWapp,Land,2,1.000000000E+00
pfy,RestofWorld,a_TextWapp,Land,3,1.000000000E+00
pfy,RestofWorld,a_TextWapp,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_TextWapp,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_TextWapp,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_TextWapp,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_TextWapp,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_TextWapp,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_TextWapp,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_TextWapp,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_TextWapp,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_TransComm,Capital,1,1.000000000E+00
pfy,RestofWorld,a_TransComm,Capital,2,1.000000039E+00
pfy,RestofWorld,a_TransComm,Capital,3,1.000790958E+00
pfy,RestofWorld,a_TransComm,Land,1,1.000000000E+00
pfy,RestofWorld,a_TransComm,Land,2,1.000000000E+00
pfy,RestofWorld,a_TransComm,Land,3,1.000000000E+00
pfy,RestofWorld,a_TransComm,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_TransComm,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_TransComm,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_TransComm,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_TransComm,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_TransComm,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_TransComm,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_TransComm,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_TransComm,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_Util_Cons,Capital,1,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,Capital,2,1.000000039E+00
pfy,RestofWorld,a_Util_Cons,Capital,3,1.000790958E+00
pfy,RestofWorld,a_Util_Cons,Land,1,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,Land,2,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,Land,3,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_Util_Cons,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_Util_Cons,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_Util_Cons,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_Util_Cons,UnSkLab,3,1.001265676E+00
pfy,RestofWorld,a_agricultur,Capital,1,1.000000000E+00
pfy,RestofWorld,a_agricultur,Capital,2,1.000000039E+00
pfy,RestofWorld,a_agricultur,Capital,3,1.000790958E+00
pfy,RestofWorld,a_agricultur,Land,1,1.000000000E+00
pfy,RestofWorld,a_agricultur,Land,2,1.000000134E+00
pfy,RestofWorld,a_agricultur,Land,3,1.014688938E+00
pfy,RestofWorld,a_agricultur,NatRes,1,1.000000000E+00
pfy,RestofWorld,a_agricultur,NatRes,2,1.000000000E+00
pfy,RestofWorld,a_agricultur,NatRes,3,1.000000000E+00
pfy,RestofWorld,a_agricultur,SkLab,1,1.000000000E+00
pfy,RestofWorld,a_agricultur,SkLab,2,1.000000024E+00
pfy,RestofWorld,a_agricultur,SkLab,3,1.000942180E+00
pfy,RestofWorld,a_agricultur,UnSkLab,1,1.000000000E+00
pfy,RestofWorld,a_agricultur,UnSkLab,2,1.000000023E+00
pfy,RestofWorld,a_agricultur,UnSkLab,3,1.001265676E+00
pfy,SEAsia,a_Extraction,Capital,1,1.000000000E+00
pfy,SEAsia,a_Extraction,Capital,2,9.999999261E-01
pfy,SEAsia,a_Extraction,Capital,3,9.985591518E-01
pfy,SEAsia,a_Extraction,Land,1,1.000000000E+00
pfy,SEAsia,a_Extraction,Land,2,1.000000000E+00
pfy,SEAsia,a_Extraction,Land,3,1.000000000E+00
pfy,SEAsia,a_Extraction,NatRes,1,1.000000000E+00
pfy,SEAsia,a_Extraction,NatRes,2,1.000000171E+00
pfy,SEAsia,a_Extraction,NatRes,3,1.004945000E+00
pfy,SEAsia,a_Extraction,SkLab,1,1.000000000E+00
pfy,SEAsia,a_Extraction,SkLab,2,9.999998986E-01
pfy,SEAsia,a_Extraction,SkLab,3,9.988166056E-01
pfy,SEAsia,a_Extraction,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_Extraction,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_Extraction,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_HeavyMnfc,Capital,1,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,Capital,2,9.999999261E-01
pfy,SEAsia,a_HeavyMnfc,Capital,3,9.985591518E-01
pfy,SEAsia,a_HeavyMnfc,Land,1,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,Land,2,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,Land,3,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,NatRes,1,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,NatRes,2,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,NatRes,3,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,SkLab,1,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,SkLab,2,9.999998986E-01
pfy,SEAsia,a_HeavyMnfc,SkLab,3,9.988166056E-01
pfy,SEAsia,a_HeavyMnfc,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_HeavyMnfc,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_HeavyMnfc,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_LightMnfc,Capital,1,1.000000000E+00
pfy,SEAsia,a_LightMnfc,Capital,2,9.999999261E-01
pfy,SEAsia,a_LightMnfc,Capital,3,9.985591518E-01
pfy,SEAsia,a_LightMnfc,Land,1,1.000000000E+00
pfy,SEAsia,a_LightMnfc,Land,2,1.000000000E+00
pfy,SEAsia,a_LightMnfc,Land,3,1.000000000E+00
pfy,SEAsia,a_LightMnfc,NatRes,1,1.000000000E+00
pfy,SEAsia,a_LightMnfc,NatRes,2,1.000000000E+00
pfy,SEAsia,a_LightMnfc,NatRes,3,1.000000000E+00
pfy,SEAsia,a_LightMnfc,SkLab,1,1.000000000E+00
pfy,SEAsia,a_LightMnfc,SkLab,2,9.999998986E-01
pfy,SEAsia,a_LightMnfc,SkLab,3,9.988166056E-01
pfy,SEAsia,a_LightMnfc,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_LightMnfc,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_LightMnfc,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_OthService,Capital,1,1.000000000E+00
pfy,SEAsia,a_OthService,Capital,2,9.999999261E-01
pfy,SEAsia,a_OthService,Capital,3,9.985591518E-01
pfy,SEAsia,a_OthService,Land,1,1.000000000E+00
pfy,SEAsia,a_OthService,Land,2,1.000000000E+00
pfy,SEAsia,a_OthService,Land,3,1.000000000E+00
pfy,SEAsia,a_OthService,NatRes,1,1.000000000E+00
pfy,SEAsia,a_OthService,NatRes,2,1.000000000E+00
pfy,SEAsia,a_OthService,NatRes,3,1.000000000E+00
pfy,SEAsia,a_OthService,SkLab,1,1.000000000E+00
pfy,SEAsia,a_OthService,SkLab,2,9.999998986E-01
pfy,SEAsia,a_OthService,SkLab,3,9.988166056E-01
pfy,SEAsia,a_OthService,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_OthService,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_OthService,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_ProcFood,Capital,1,1.000000000E+00
pfy,SEAsia,a_ProcFood,Capital,2,9.999999261E-01
pfy,SEAsia,a_ProcFood,Capital,3,9.985591518E-01
pfy,SEAsia,a_ProcFood,Land,1,1.000000000E+00
pfy,SEAsia,a_ProcFood,Land,2,1.000000000E+00
pfy,SEAsia,a_ProcFood,Land,3,1.000000000E+00
pfy,SEAsia,a_ProcFood,NatRes,1,1.000000000E+00
pfy,SEAsia,a_ProcFood,NatRes,2,1.000000000E+00
pfy,SEAsia,a_ProcFood,NatRes,3,1.000000000E+00
pfy,SEAsia,a_ProcFood,SkLab,1,1.000000000E+00
pfy,SEAsia,a_ProcFood,SkLab,2,9.999998986E-01
pfy,SEAsia,a_ProcFood,SkLab,3,9.988166056E-01
pfy,SEAsia,a_ProcFood,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_ProcFood,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_ProcFood,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_TextWapp,Capital,1,1.000000000E+00
pfy,SEAsia,a_TextWapp,Capital,2,9.999999261E-01
pfy,SEAsia,a_TextWapp,Capital,3,9.985591518E-01
pfy,SEAsia,a_TextWapp,Land,1,1.000000000E+00
pfy,SEAsia,a_TextWapp,Land,2,1.000000000E+00
pfy,SEAsia,a_TextWapp,Land,3,1.000000000E+00
pfy,SEAsia,a_TextWapp,NatRes,1,1.000000000E+00
pfy,SEAsia,a_TextWapp,NatRes,2,1.000000000E+00
pfy,SEAsia,a_TextWapp,NatRes,3,1.000000000E+00
pfy,SEAsia,a_TextWapp,SkLab,1,1.000000000E+00
pfy,SEAsia,a_TextWapp,SkLab,2,9.999998986E-01
pfy,SEAsia,a_TextWapp,SkLab,3,9.988166056E-01
pfy,SEAsia,a_TextWapp,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_TextWapp,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_TextWapp,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_TransComm,Capital,1,1.000000000E+00
pfy,SEAsia,a_TransComm,Capital,2,9.999999261E-01
pfy,SEAsia,a_TransComm,Capital,3,9.985591518E-01
pfy,SEAsia,a_TransComm,Land,1,1.000000000E+00
pfy,SEAsia,a_TransComm,Land,2,1.000000000E+00
pfy,SEAsia,a_TransComm,Land,3,1.000000000E+00
pfy,SEAsia,a_TransComm,NatRes,1,1.000000000E+00
pfy,SEAsia,a_TransComm,NatRes,2,1.000000000E+00
pfy,SEAsia,a_TransComm,NatRes,3,1.000000000E+00
pfy,SEAsia,a_TransComm,SkLab,1,1.000000000E+00
pfy,SEAsia,a_TransComm,SkLab,2,9.999998986E-01
pfy,SEAsia,a_TransComm,SkLab,3,9.988166056E-01
pfy,SEAsia,a_TransComm,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_TransComm,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_TransComm,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_Util_Cons,Capital,1,1.000000000E+00
pfy,SEAsia,a_Util_Cons,Capital,2,9.999999261E-01
pfy,SEAsia,a_Util_Cons,Capital,3,9.985591518E-01
pfy,SEAsia,a_Util_Cons,Land,1,1.000000000E+00
pfy,SEAsia,a_Util_Cons,Land,2,1.000000000E+00
pfy,SEAsia,a_Util_Cons,Land,3,1.000000000E+00
pfy,SEAsia,a_Util_Cons,NatRes,1,1.000000000E+00
pfy,SEAsia,a_Util_Cons,NatRes,2,1.000000000E+00
pfy,SEAsia,a_Util_Cons,NatRes,3,1.000000000E+00
pfy,SEAsia,a_Util_Cons,SkLab,1,1.000000000E+00
pfy,SEAsia,a_Util_Cons,SkLab,2,9.999998986E-01
pfy,SEAsia,a_Util_Cons,SkLab,3,9.988166056E-01
pfy,SEAsia,a_Util_Cons,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_Util_Cons,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_Util_Cons,UnSkLab,3,9.984416855E-01
pfy,SEAsia,a_agricultur,Capital,1,1.000000000E+00
pfy,SEAsia,a_agricultur,Capital,2,9.999999261E-01
pfy,SEAsia,a_agricultur,Capital,3,9.985591518E-01
pfy,SEAsia,a_agricultur,Land,1,1.000000000E+00
pfy,SEAsia,a_agricultur,Land,2,1.000000299E+00
pfy,SEAsia,a_agricultur,Land,3,1.000307441E+00
pfy,SEAsia,a_agricultur,NatRes,1,1.000000000E+00
pfy,SEAsia,a_agricultur,NatRes,2,1.000000000E+00
pfy,SEAsia,a_agricultur,NatRes,3,1.000000000E+00
pfy,SEAsia,a_agricultur,SkLab,1,1.000000000E+00
pfy,SEAsia,a_agricultur,SkLab,2,9.999998986E-01
pfy,SEAsia,a_agricultur,SkLab,3,9.988166056E-01
pfy,SEAsia,a_agricultur,UnSkLab,1,1.000000000E+00
pfy,SEAsia,a_agricultur,UnSkLab,2,9.999999682E-01
pfy,SEAsia,a_agricultur,UnSkLab,3,9.984416855E-01
pfy,SSA,a_Extraction,Capital,1,1.000000000E+00
pfy,SSA,a_Extraction,Capital,2,1.000000037E+00
pfy,SSA,a_Extraction,Capital,3,1.002548518E+00
pfy,SSA,a_Extraction,Land,1,1.000000000E+00
pfy,SSA,a_Extraction,Land,2,1.000000000E+00
pfy,SSA,a_Extraction,Land,3,1.000000000E+00
pfy,SSA,a_Extraction,NatRes,1,1.000000000E+00
pfy,SSA,a_Extraction,NatRes,2,1.000000813E+00
pfy,SSA,a_Extraction,NatRes,3,9.923366145E-01
pfy,SSA,a_Extraction,SkLab,1,1.000000000E+00
pfy,SSA,a_Extraction,SkLab,2,9.999994346E-01
pfy,SSA,a_Extraction,SkLab,3,1.002813681E+00
pfy,SSA,a_Extraction,UnSkLab,1,1.000000000E+00
pfy,SSA,a_Extraction,UnSkLab,2,9.999995914E-01
pfy,SSA,a_Extraction,UnSkLab,3,1.002782379E+00
pfy,SSA,a_HeavyMnfc,Capital,1,1.000000000E+00
pfy,SSA,a_HeavyMnfc,Capital,2,1.000000037E+00
pfy,SSA,a_HeavyMnfc,Capital,3,1.002548518E+00
pfy,SSA,a_HeavyMnfc,Land,1,1.000000000E+00
pfy,SSA,a_HeavyMnfc,Land,2,1.000000000E+00
pfy,SSA,a_HeavyMnfc,Land,3,1.000000000E+00
pfy,SSA,a_HeavyMnfc,NatRes,1,1.000000000E+00
pfy,SSA,a_HeavyMnfc,NatRes,2,1.000000000E+00
pfy,SSA,a_HeavyMnfc,NatRes,3,1.000000000E+00
pfy,SSA,a_HeavyMnfc,SkLab,1,1.000000000E+00
pfy,SSA,a_HeavyMnfc,SkLab,2,9.999994346E-01
pfy,SSA,a_HeavyMnfc,SkLab,3,1.002813681E+00
pfy,SSA,a_HeavyMnfc,UnSkLab,1,1.000000000E+00
pfy,SSA,a_HeavyMnfc,UnSkLab,2,9.999995914E-01
pfy,SSA,a_HeavyMnfc,UnSkLab,3,1.002782379E+00
pfy,SSA,a_LightMnfc,Capital,1,1.000000000E+00
pfy,SSA,a_LightMnfc,Capital,2,1.000000037E+00
pfy,SSA,a_LightMnfc,Capital,3,1.002548518E+00
pfy,SSA,a_LightMnfc,Land,1,1.000000000E+00
pfy,SSA,a_LightMnfc,Land,2,1.000000000E+00
pfy,SSA,a_LightMnfc,Land,3,1.000000000E+00
pfy,SSA,a_LightMnfc,NatRes,1,1.000000000E+00
pfy,SSA,a_LightMnfc,NatRes,2,1.000000000E+00
pfy,SSA,a_LightMnfc,NatRes,3,1.000000000E+00
pfy,SSA,a_LightMnfc,SkLab,1,1.000000000E+00
pfy,SSA,a_LightMnfc,SkLab,2,9.999994346E-01
pfy,SSA,a_LightMnfc,SkLab,3,1.002813681E+00
pfy,SSA,a_LightMnfc,UnSkLab,1,1.000000000E+00
pfy,SSA,a_LightMnfc,UnSkLab,2,9.999995914E-01
pfy,SSA,a_LightMnfc,UnSkLab,3,1.002782379E+00
pfy,SSA,a_OthService,Capital,1,1.000000000E+00
pfy,SSA,a_OthService,Capital,2,1.000000037E+00
pfy,SSA,a_OthService,Capital,3,1.002548518E+00
pfy,SSA,a_OthService,Land,1,1.000000000E+00
pfy,SSA,a_OthService,Land,2,1.000000000E+00
pfy,SSA,a_OthService,Land,3,1.000000000E+00
pfy,SSA,a_OthService,NatRes,1,1.000000000E+00
pfy,SSA,a_OthService,NatRes,2,1.000000000E+00
pfy,SSA,a_OthService,NatRes,3,1.000000000E+00
pfy,SSA,a_OthService,SkLab,1,1.000000000E+00
pfy,SSA,a_OthService,SkLab,2,9.999994346E-01
pfy,SSA,a_OthService,SkLab,3,1.002813681E+00
pfy,SSA,a_OthService,UnSkLab,1,1.000000000E+00
pfy,SSA,a_OthService,UnSkLab,2,9.999995914E-01
pfy,SSA,a_OthService,UnSkLab,3,1.002782379E+00
pfy,SSA,a_ProcFood,Capital,1,1.000000000E+00
pfy,SSA,a_ProcFood,Capital,2,1.000000037E+00
pfy,SSA,a_ProcFood,Capital,3,1.002548518E+00
pfy,SSA,a_ProcFood,Land,1,1.000000000E+00
pfy,SSA,a_ProcFood,Land,2,1.000000000E+00
pfy,SSA,a_ProcFood,Land,3,1.000000000E+00
pfy,SSA,a_ProcFood,NatRes,1,1.000000000E+00
pfy,SSA,a_ProcFood,NatRes,2,1.000000000E+00
pfy,SSA,a_ProcFood,NatRes,3,1.000000000E+00
pfy,SSA,a_ProcFood,SkLab,1,1.000000000E+00
pfy,SSA,a_ProcFood,SkLab,2,9.999994346E-01
pfy,SSA,a_ProcFood,SkLab,3,1.002813681E+00
pfy,SSA,a_ProcFood,UnSkLab,1,1.000000000E+00
pfy,SSA,a_ProcFood,UnSkLab,2,9.999995914E-01
pfy,SSA,a_ProcFood,UnSkLab,3,1.002782379E+00
pfy,SSA,a_TextWapp,Capital,1,1.000000000E+00
pfy,SSA,a_TextWapp,Capital,2,1.000000037E+00
pfy,SSA,a_TextWapp,Capital,3,1.002548518E+00
pfy,SSA,a_TextWapp,Land,1,1.000000000E+00
pfy,SSA,a_TextWapp,Land,2,1.000000000E+00
pfy,SSA,a_TextWapp,Land,3,1.000000000E+00
